time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
2	-1e-05	0	1e-05	-4e-05	-1e-05	-2e-05	-1e-05	-4e-05	0
6	-2e-05	1e-05	-1e-05	-1e-05	-2e-05	-1e-05	2e-05	-3e-05	0
7	-2e-05	1e-05	-1e-05	-1e-05	-2e-05	-1e-05	2e-05	-3e-05	0
8	-2e-05	1e-05	-1e-05	-1e-05	-2e-05	-1e-05	2e-05	-3e-05	0
9	-2e-05	1e-05	-1e-05	-1e-05	-2e-05	-1e-05	2e-05	-3e-05	0
10	-2e-05	1e-05	-1e-05	-1e-05	-2e-05	-1e-05	2e-05	-3e-05	0
11	0	-1e-05	-2e-05	2e-05	5e-05	-4e-05	1e-05	-2e-05	0
12	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
13	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
14	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
15	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
16	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
17	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
18	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
19	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
20	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
21	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
22	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
23	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
25	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
26	-3e-05	-2e-05	-4e-05	-2e-05	0	-3e-05	-2e-05	-2e-05	0
27	0	-2e-05	-3e-05	1e-05	2e-05	-2e-05	-1e-05	0	0
28	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
29	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
30	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
31	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
33	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
34	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
35	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
40	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
43	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
44	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
45	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
46	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
47	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
48	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
49	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
50	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
51	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
52	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
53	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
54	2e-05	-3e-05	1e-05	-1e-05	0	4e-05	-1e-05	0	0
55	1e-05	0	0	2e-05	-2e-05	8e-05	2e-05	3e-05	0
56	-1e-05	0	-1e-05	-2e-05	-4e-05	0	-3e-05	-1e-05	0
57	-1e-05	0	-1e-05	-2e-05	-4e-05	0	-3e-05	-1e-05	0
58	0	-1e-05	-2e-05	-1e-05	0	-6e-05	-3e-05	0	0
59	0	-1e-05	-2e-05	-1e-05	0	-6e-05	-3e-05	0	0
60	0	-1e-05	-2e-05	-1e-05	0	-6e-05	-3e-05	0	0
61	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
62	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
63	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
64	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
65	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
66	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
67	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
68	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
69	0	-4e-05	-2e-05	0	1e-05	-2e-05	-1e-05	-2e-05	0
70	-1e-05	-1e-05	2e-05	0	1e-05	-1e-05	0	-2e-05	0
71	-1e-05	-1e-05	2e-05	0	1e-05	-1e-05	0	-2e-05	0
72	-1e-05	-1e-05	2e-05	0	1e-05	-1e-05	0	-2e-05	0
73	-1e-05	-1e-05	2e-05	0	1e-05	-1e-05	0	-2e-05	0
