time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
4	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
5	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
6	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
7	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
8	-5e-05	-2e-05	-7e-05	-8e-05	-0.00019	2e-05	0	-1e-05	0
9	0	1e-05	-1e-05	5e-05	0.00017	0	-2e-05	-2e-05	0
10	-2e-05	-1e-05	2e-05	1e-05	-1e-05	1e-05	0	-1e-05	0
11	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
12	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
13	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
14	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
15	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
16	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
17	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
18	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
20	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
21	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
22	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
23	2e-05	-4e-05	0	1e-05	-3e-05	-1e-05	-2e-05	-1e-05	0
24	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
25	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
26	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
27	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
28	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
29	-1e-05	2e-05	1e-05	-1e-05	-0.00038	-2e-05	-2e-05	-2e-05	0
30	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
31	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
33	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
34	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
35	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
43	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
44	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
45	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
46	-0.00013	-4e-05	-2e-05	-4e-05	-0.00014	2e-05	-2e-05	-2e-05	0
47	-0.00017	-3e-05	-1e-05	-1e-05	9e-05	1e-05	-1e-05	0	0
48	-0.00017	-3e-05	-1e-05	-1e-05	9e-05	1e-05	-1e-05	0	0
49	-0.00017	-3e-05	-1e-05	-1e-05	9e-05	1e-05	-1e-05	0	0
50	-0.00017	-3e-05	-1e-05	-1e-05	9e-05	1e-05	-1e-05	0	0
51	-0.00017	-3e-05	-1e-05	-1e-05	9e-05	1e-05	-1e-05	0	0
52	-1e-05	-2e-05	-1e-05	-1e-05	-0.00012	-2e-05	-4e-05	-2e-05	0
53	6e-05	1e-05	-3e-05	-7e-05	5e-05	-3e-05	-1e-05	0	0
54	6e-05	1e-05	-3e-05	-7e-05	5e-05	-3e-05	-1e-05	0	0
