time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
2	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
6	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
7	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
8	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
9	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
10	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
11	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
12	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
13	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
14	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
15	0	0	0	-2e-05	-1e-05	-3e-05	3e-05	-1e-05	0
16	-1e-05	-3e-05	0	4e-05	6e-05	1e-05	0	0	0
17	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
18	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
19	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
20	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
21	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
22	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
23	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
24	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
25	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
26	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
27	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
28	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
29	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
30	0	4e-05	0	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
31	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
33	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
34	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
35	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
45	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
46	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
47	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
48	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
49	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
50	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
51	-1e-05	2e-05	2e-05	-5e-05	0	-1e-05	-2e-05	-1e-05	0
