time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	1e-05	-1e-05	3e-05	0	0	-1e-05	-2e-05	0	0
3	1e-05	-1e-05	3e-05	0	0	-1e-05	-2e-05	0	0
4	1e-05	-1e-05	3e-05	0	0	-1e-05	-2e-05	0	0
5	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
6	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
7	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
8	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
9	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
10	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
11	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
12	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
13	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
14	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
15	-2e-05	-1e-05	-4e-05	-1e-05	0	-1e-05	1e-05	-1e-05	0
16	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
17	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
18	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
19	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
20	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
21	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
22	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
23	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
26	0	-1e-05	-2e-05	-3e-05	0	-2e-05	-1e-05	-3e-05	0
27	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
28	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
29	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
30	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
31	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
32	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
33	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
34	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
35	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
39	-1e-05	1e-05	-3e-05	2e-05	-2e-05	0	-1e-05	-1e-05	0
40	1e-05	-1e-05	0	-2e-05	-4e-05	-2e-05	-1e-05	-1e-05	0
41	1e-05	-1e-05	0	-2e-05	-4e-05	-2e-05	-1e-05	-1e-05	0
42	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
43	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
44	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
45	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
46	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
47	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
48	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
49	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
50	0	-1e-05	2e-05	-1e-05	1e-05	0	-2e-05	0	0
