time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-1e-05	0	-2e-05	0	-1e-05	0	1e-05	-2e-05	0
5	-1e-05	0	-2e-05	0	-1e-05	0	1e-05	-2e-05	0
6	-1e-05	0	-2e-05	0	-1e-05	0	1e-05	-2e-05	0
7	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
8	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
9	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
10	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
11	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
12	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
13	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
14	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
15	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
16	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
17	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
18	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
19	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
20	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
21	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
22	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
25	-1e-05	-3e-05	-5e-05	0	1e-05	-4e-05	0	-1e-05	0
26	-2e-05	2e-05	-2e-05	-2e-05	-1e-05	0	-1e-05	-1e-05	0
27	0	0	2e-05	4e-05	4e-05	-1e-05	-2e-05	-1e-05	0
28	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
29	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
30	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
31	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
33	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
34	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
35	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
43	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
45	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
46	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
47	0	2e-05	-1e-05	-1e-05	-4e-05	-1e-05	1e-05	-2e-05	0
48	-1e-05	-3e-05	-4e-05	-5e-05	0	-5e-05	-2e-05	-1e-05	0
49	-1e-05	-3e-05	-4e-05	-5e-05	0	-5e-05	-2e-05	-1e-05	0
50	0	-3e-05	-2e-05	-3e-05	-1e-05	-1e-05	-3e-05	-1e-05	0
51	0	-3e-05	-2e-05	-3e-05	-1e-05	-1e-05	-3e-05	-1e-05	0
52	0	-3e-05	-2e-05	-3e-05	-1e-05	-1e-05	-3e-05	-1e-05	0
53	0	-3e-05	-2e-05	-3e-05	-1e-05	-1e-05	-3e-05	-1e-05	0
54	0	-3e-05	-2e-05	-3e-05	-1e-05	-1e-05	-3e-05	-1e-05	0
