time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
4	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
5	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
6	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
7	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
8	-1e-05	-2e-05	-1e-05	-1e-05	-2e-05	0	0	-1e-05	0
9	-1e-05	0	0	-2e-05	-1e-05	0	-1e-05	0	0
10	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
12	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
13	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
14	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
15	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
16	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
17	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
18	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
19	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
20	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
21	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
22	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
23	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
24	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
25	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
26	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
27	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
28	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
29	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
30	0	-1e-05	0	-3e-05	-3e-05	-3e-05	0	0	0
31	0	-3e-05	-3e-05	-4e-05	-3e-05	-2e-05	0	-2e-05	0
33	0	1e-05	-2e-05	-4e-05	0	1e-05	-1e-05	-3e-05	0
34	0	1e-05	-2e-05	-4e-05	0	1e-05	-1e-05	-3e-05	0
35	0	1e-05	-2e-05	-4e-05	0	1e-05	-1e-05	-3e-05	0
44	0	1e-05	-2e-05	-4e-05	0	1e-05	-1e-05	-3e-05	0
46	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
47	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
48	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
49	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
50	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
51	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
52	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
53	-1e-05	-1e-05	-1e-05	-1e-05	0	0	0	-2e-05	0
54	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
55	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
56	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
57	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
58	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
59	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
60	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
61	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
62	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
63	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
64	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
65	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
66	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
67	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
68	-1e-05	-3e-05	0	1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
69	-1e-05	-1e-05	-4e-05	1e-05	-2e-05	0	0	0	0
70	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
71	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
72	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
73	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
74	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
75	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
76	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
77	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
78	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
79	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
80	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
81	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
82	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
83	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
84	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
85	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
86	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
88	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
90	-2e-05	0	1e-05	0	-1e-05	-1e-05	-2e-05	-3e-05	0
91	-1e-05	-3e-05	-8e-05	-4e-05	-1e-05	-2e-05	-1e-05	-2e-05	0
92	-1e-05	-3e-05	-8e-05	-4e-05	-1e-05	-2e-05	-1e-05	-2e-05	0
93	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
94	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
95	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
96	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
97	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
98	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
99	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
100	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
101	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
102	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
103	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
104	-1e-05	-3e-05	-1e-05	1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0
105	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
106	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
107	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
108	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
109	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
110	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
111	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
112	-2e-05	-2e-05	-2e-05	-4e-05	-4e-05	-1e-05	0	-1e-05	0
113	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
114	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
115	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
116	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
117	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
118	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
119	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
120	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
121	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
122	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
123	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
124	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
125	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
126	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
127	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
128	2e-05	0	-3e-05	-1e-05	0	0	-1e-05	-1e-05	0
129	0	1e-05	3e-05	0	-1e-05	0	-2e-05	0	0
