time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
2	-1e-05	-4e-05	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-3e-05	0
6	-1e-05	-4e-05	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-3e-05	0
7	-1e-05	-4e-05	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-3e-05	0
8	-3e-05	-5e-05	-8e-05	-4e-05	-3e-05	0	-2e-05	0	0
9	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
10	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
11	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
12	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
13	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
14	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
15	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
16	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
17	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
18	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
19	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
20	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
21	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
22	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
23	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
24	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
25	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
26	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
27	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
28	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
30	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
31	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
33	-3e-05	-1e-05	0	1e-05	-1e-05	0	0	-2e-05	0
