time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	0	-8e-05	-0.00013	6e-05	1e-05	1e-05	2e-05	1e-05	0
7	0	-8e-05	-0.00013	6e-05	1e-05	1e-05	2e-05	1e-05	0
8	0	-8e-05	-0.00013	6e-05	1e-05	1e-05	2e-05	1e-05	0
9	0	-8e-05	-0.00013	6e-05	1e-05	1e-05	2e-05	1e-05	0
11	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
12	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
13	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
14	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
15	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
16	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
17	0	6e-05	-8e-05	-0.00028	-0.0002	-7e-05	-1e-05	-1e-05	0
18	-4e-05	2e-05	0.0004	4e-05	4e-05	1e-05	0	-2e-05	0
19	-4e-05	2e-05	0.0004	4e-05	4e-05	1e-05	0	-2e-05	0
21	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
22	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
23	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
24	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
25	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
26	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
27	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
28	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
29	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
30	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
31	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
32	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
33	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
34	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
35	-2e-05	-7e-05	-0.00026	-0.00017	0.0001	6e-05	0	-1e-05	0
42	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
43	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
44	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
45	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
46	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
47	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
48	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
49	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
50	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
51	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
52	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
53	0	2e-05	9e-05	0.00028	1e-05	-2e-05	-3e-05	0	0
54	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
55	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
56	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
57	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
58	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
59	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
60	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
61	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
62	-1e-05	-1e-05	-8e-05	-6e-05	3e-05	-1e-05	-2e-05	-2e-05	0
63	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
64	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
65	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
66	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
67	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
68	0	-3e-05	-0.00017	-1e-05	6e-05	0	-2e-05	-1e-05	0
