time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-2e-05	-1e-05	-2e-05	0	0	-3e-05	0	-2e-05	0
4	-2e-05	-1e-05	-2e-05	0	0	-3e-05	0	-2e-05	0
5	-2e-05	-1e-05	-2e-05	0	0	-3e-05	0	-2e-05	0
6	-2e-05	-1e-05	-2e-05	0	0	-3e-05	0	-2e-05	0
7	1e-05	-1e-05	-1e-05	-1e-05	1e-05	-3e-05	1e-05	0	0
8	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
9	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
10	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
11	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
12	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
13	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
14	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
16	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
17	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
18	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
19	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
20	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
21	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
22	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
23	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
24	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
25	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
26	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
27	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
28	-2e-05	-2e-05	-1e-05	-2e-05	-1e-05	-1e-05	0	0	0
