time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-1e-05	-2e-05	-3e-05	-3e-05	-1e-05	-2e-05	0	0	0
6	-1e-05	-2e-05	-3e-05	-3e-05	-1e-05	-2e-05	0	0	0
7	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
8	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
9	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
10	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
11	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
12	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
13	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
14	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
15	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
16	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
17	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
18	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
19	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
20	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
21	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
22	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
23	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
24	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
25	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
26	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
27	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	-1e-05	-1e-05	-1e-05	0
28	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
29	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
30	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
31	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
33	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
34	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
35	-1e-05	-1e-05	-3e-05	-4e-05	-2e-05	-3e-05	-4e-05	-2e-05	0
47	-2e-05	-1e-05	2e-05	3e-05	0	1e-05	0	-1e-05	0
48	-2e-05	-1e-05	2e-05	3e-05	0	1e-05	0	-1e-05	0
49	-2e-05	-1e-05	2e-05	3e-05	0	1e-05	0	-1e-05	0
50	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
51	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
52	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
54	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
55	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
56	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
57	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
58	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
59	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
60	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
61	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
62	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
63	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
64	1e-05	-2e-05	-3e-05	-3e-05	-2e-05	0	1e-05	1e-05	0
65	-1e-05	0	0	-2e-05	-5e-05	-2e-05	-2e-05	-1e-05	0
66	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
67	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
68	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
69	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
70	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
71	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
72	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
73	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
74	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
75	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
76	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
77	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
78	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
79	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
80	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
81	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
82	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
83	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
84	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
85	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
86	0	-1e-05	1e-05	2e-05	2e-05	1e-05	-2e-05	-1e-05	0
90	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
91	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
92	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
93	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
94	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
95	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
96	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
97	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
98	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
99	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
100	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
101	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	0
102	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
103	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
104	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
105	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
106	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
107	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
108	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
109	-1e-05	0	-2e-05	0	0	0	-1e-05	-1e-05	0
110	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
111	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
112	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
113	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
114	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
115	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
116	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
117	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
118	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
119	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
120	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
121	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
122	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
123	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
124	-2e-05	-2e-05	-2e-05	-1e-05	1e-05	0	1e-05	-2e-05	0
125	1e-05	1e-05	1e-05	-2e-05	-2e-05	-1e-05	-1e-05	1e-05	0
126	1e-05	0	2e-05	0	-2e-05	-1e-05	-1e-05	0	0
127	1e-05	0	2e-05	0	-2e-05	-1e-05	-1e-05	0	0
