time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
4	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
5	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
6	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
7	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
8	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
9	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
10	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
11	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
12	0	1e-05	0	1e-05	-6e-05	-4e-05	-2e-05	0	1
13	-4e-05	-3e-05	-6e-05	-4e-05	-2e-05	1e-05	-1e-05	-3e-05	1
14	-4e-05	-3e-05	-6e-05	-4e-05	-2e-05	1e-05	-1e-05	-3e-05	1
15	-4e-05	-3e-05	-6e-05	-4e-05	-2e-05	1e-05	-1e-05	-3e-05	1
16	-4e-05	-3e-05	-6e-05	-4e-05	-2e-05	1e-05	-1e-05	-3e-05	1
17	-4e-05	-3e-05	-6e-05	-4e-05	-2e-05	1e-05	-1e-05	-3e-05	1
18	0	2e-05	1e-05	1e-05	-1e-05	-2e-05	0	-1e-05	1
19	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
20	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
21	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
22	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
23	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
24	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
25	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
26	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
27	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
28	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
29	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
30	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
31	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
33	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
34	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
35	-1e-05	1e-05	2e-05	1e-05	1e-05	7e-05	-1e-05	0	1
43	-1e-05	0	0	1e-05	1e-05	0	-3e-05	0	1
45	-1e-05	-4e-05	-6e-05	-5e-05	-4e-05	-1e-05	-3e-05	-1e-05	1
46	1e-05	0	-1e-05	-1e-05	-2e-05	-2e-05	-2e-05	-1e-05	1
47	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
48	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
49	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
50	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
51	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
52	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
53	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
54	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
55	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
56	-1e-05	0	0	0	-1e-05	-2e-05	0	-1e-05	1
57	-3e-05	0	-5e-05	-2e-05	-1e-05	-2e-05	0	-2e-05	1
58	-3e-05	0	-5e-05	-2e-05	-1e-05	-2e-05	0	-2e-05	1
59	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
60	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
61	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
62	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
63	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
64	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
65	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
66	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
67	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
68	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
69	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
70	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
71	0	-2e-05	-4e-05	-3e-05	0	-1e-05	-1e-05	0	1
72	-2e-05	1e-05	1e-05	-1e-05	-1e-05	-1e-05	-2e-05	-1e-05	1
73	-2e-05	1e-05	1e-05	-1e-05	-1e-05	-1e-05	-2e-05	-1e-05	1
74	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
75	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
76	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
77	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
78	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
79	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
80	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
81	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
82	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
83	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
84	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
85	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
86	-2e-05	-2e-05	-5e-05	-4e-05	-1e-05	-2e-05	-2e-05	0	1
88	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
89	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
90	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
91	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
92	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
93	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
94	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
95	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
96	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
97	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
98	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
99	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
100	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
101	-1e-05	-2e-05	0	0	1e-05	2e-05	0	0	1
102	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
103	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
105	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
106	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
107	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
108	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
109	-1e-05	0	-3e-05	-1e-05	1e-05	-2e-05	0	-1e-05	1
110	-1e-05	-2e-05	3e-05	0	1e-05	-1e-05	-1e-05	-2e-05	1
111	-1e-05	-2e-05	3e-05	0	1e-05	-1e-05	-1e-05	-2e-05	1
112	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
113	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
114	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
115	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
116	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
117	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
118	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
119	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
120	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
121	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
122	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
123	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
125	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
126	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
127	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
128	0	0	0	0	-1e-05	-1e-05	0	-1e-05	1
