time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
3	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
4	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
5	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
6	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
7	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
8	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
9	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
10	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
11	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
12	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
13	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
14	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
15	0	-3e-05	3e-05	-2e-05	-3e-05	0	-1e-05	1e-05	0
16	-1e-05	-2e-05	-4e-05	-1e-05	-2e-05	-1e-05	-1e-05	-3e-05	0
17	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
18	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
19	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
20	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
21	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
22	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
23	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
24	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
25	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
26	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
27	-3e-05	2e-05	0	0	0	0	-1e-05	-2e-05	0
