time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
1	-1e-05	0	-1e-05	-1e-05	0	0	-2e-05	-2e-05	0
4	-1e-05	0	-1e-05	-1e-05	0	0	-2e-05	-2e-05	0
5	-1e-05	0	-1e-05	-1e-05	0	0	-2e-05	-2e-05	0
6	-1e-05	0	-1e-05	-1e-05	0	0	-2e-05	-2e-05	0
7	-1e-05	0	-1e-05	-1e-05	0	0	-2e-05	-2e-05	0
8	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
9	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
10	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
11	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
12	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
13	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
14	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
15	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
16	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
17	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
18	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
19	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
20	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
21	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
22	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0	-1e-05	-1e-05	0
23	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
24	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
25	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
26	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
27	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
28	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
29	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
30	1e-05	1e-05	0	0	0	-6e-05	3e-05	5e-05	0
31	0	-2e-05	-5e-05	-1e-05	0	-1e-05	-1e-05	0	0
33	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
34	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
35	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
42	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
43	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
44	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
45	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
46	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
47	1e-05	-3e-05	0	-3e-05	1e-05	1e-05	-1e-05	-1e-05	0
