time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
2	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
6	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
8	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
9	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
10	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
11	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
12	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
13	-1e-05	1e-05	0	1e-05	-2e-05	-1e-05	-2e-05	-1e-05	0
14	-1e-05	-1e-05	-1e-05	-1e-05	-1e-05	-1e-05	-2e-05	2e-05	0
15	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
16	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
17	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
18	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
19	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
20	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
21	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
22	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
23	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
24	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
25	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
26	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
27	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
28	-2e-05	-2e-05	1e-05	-3e-05	-2e-05	-1e-05	0	-2e-05	0
29	-1e-05	-2e-05	-3e-05	-2e-05	-1e-05	-3e-05	-1e-05	-3e-05	0
30	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
31	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
32	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
33	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
34	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
35	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
44	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
45	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
46	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
47	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
48	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
49	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
50	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
51	0	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-2e-05	1e-05	0
52	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	-2e-05	0
53	-2e-05	-1e-05	-1e-05	-2e-05	-2e-05	0	0	-2e-05	0
54	-5e-05	-2e-05	3e-05	-4e-05	-3e-05	-1e-05	0	1e-05	0
55	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
56	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
57	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
58	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
59	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
60	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
61	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
62	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
63	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
64	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
65	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
66	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
67	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
68	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
69	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
70	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
71	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
72	-2e-05	-2e-05	1e-05	-1e-05	0	-1e-05	-2e-05	-3e-05	0
74	-1e-05	-1e-05	-5e-05	-1e-05	2e-05	-1e-05	-1e-05	-1e-05	0
